ExtractDate,FHRSID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,PostCode,RatingDate,Longitude,Latitude
14/02/2014,406795,Hot Masala,Restaurant/Cafe/Canteen,1,123 Old Castle Road,Glasgow,G44 5TJ,18/12/2013,-4.257262,55.814841
14/02/2014,12,House For An Art Lover,Restaurant/Cafe/Canteen,1,10 Dumbreck Road,Glasgow,G41 5BW,20/06/2013,-4.313765,55.847332
14/02/2014,36132,Hugh's,Restaurant/Cafe/Canteen,1,21 Buchanan Street,Glasgow,G1 3HL,28/06/2012,-4.254903,55.859309
14/02/2014,31099,Hummingbird,Restaurant/Cafe/Canteen,1,186 Bath Street,Glasgow,G2 4HG,07/11/2013,-4.262878,55.864807
14/02/2014,36355,Hundred And Nine,Restaurant/Cafe/Canteen,1,109 Bell Street,Glasgow,G4 0TQ,09/08/2011,-4.242103,55.857638
14/02/2014,36273,Hyndland News And Post Office,Restaurant/Cafe/Canteen,1,37 Clarence Drive,Glasgow,G12 9QN,31/08/2010,-4.308192,55.876997
14/02/2014,22894,I Cafe,Restaurant/Cafe/Canteen,1,215 Great Western Road,Glasgow,G4 9EB,17/11/2011,-4.273215,55.872417
14/02/2014,35422,I Cafe,Restaurant/Cafe/Canteen,1,250 Woodlands Road,Glasgow,G3 6ND,21/05/2010,-4.277107,55.871447
14/02/2014,406791,I Chai,Restaurant/Cafe/Canteen,1,1015 Crow Road,Glasgow,G13 1JP,01/11/2013,-4.32204,55.893903
14/02/2014,406784,I Full Coffee,Restaurant/Cafe/Canteen,1,531 Sauchiehall Street,Glasgow,G3 7PQ,25/06/2012,-4.273083,55.866048
14/02/2014,126269,Ichiban,Restaurant/Cafe/Canteen,1,50 Queen Street,Glasgow,G1 3DS,04/03/2013,-4.251673,55.859261
14/02/2014,95683,Ichiban Noodle Cafe,Restaurant/Cafe/Canteen,1,184 Dumbarton Road,Glasgow,G11 6UN,26/11/2012,-4.301203,55.871016
14/02/2014,360868,Ikafe,Restaurant/Cafe/Canteen,1,138 Nithsdale Road,Glasgow,G41 5RB,22/05/2013,-4.275057,55.83913
14/02/2014,17655,IL Cappuccino,Restaurant/Cafe/Canteen,1,503 Victoria Road,Glasgow,G42 8RL,14/05/2013,-4.265019,55.834875
14/02/2014,46639,Il Dente,Restaurant/Cafe/Canteen,1,118 Stockwell Street,Glasgow,G1 4LW,28/09/2013,-4.250571,55.855128
14/02/2014,78065,Il Pavone,Restaurant/Cafe/Canteen,1,48 Buchanan Street,Glasgow,G1 3JN,20/10/2011,-4.253456,55.859156
14/02/2014,133018,In House Cafe,Restaurant/Cafe/Canteen,1,36 Washington Street,Glasgow,G3 8AZ,10/05/2012,-4.26918,55.858328
14/02/2014,17809,India Quay,Restaurant/Cafe/Canteen,1,181 Finnieston Street,Glasgow,G3 8HE,13/01/2014,-4.281259,55.858014
14/02/2014,551903,Indian Cottage,Restaurant/Cafe/Canteen,1,42 Albion Street,Glasgow,G1 1LH,19/05/2013,-4.244412,55.857775
14/02/2014,556099,Indian Cottage,Restaurant/Cafe/Canteen,1,120 Dumbarton Road,Glasgow,G11 6NY,07/07/2013,-4.298685,55.870596
14/02/2014,31030,Indian Gallery,Restaurant/Cafe/Canteen,1,450 Sauchiehall Street,Glasgow,G2 3JD,25/04/2012,-4.26621,55.86604
14/02/2014,46622,Indian Ocean,Restaurant/Cafe/Canteen,1,2 Balornock Road,Glasgow,G21 3UH,26/06/2013,-4.217832,55.889057
14/02/2014,95691,Indian Orchard Restaurant,Restaurant/Cafe/Canteen,1,315 Dumbarton Road,Glasgow,G11 6AL,13/06/2009,-4.306264,55.870643
14/02/2014,406801,Indoor Golf Academies,Restaurant/Cafe/Canteen,1,124 Portman Street,Glasgow,G41 1EJ,14/06/2012,-4.281288,55.851435
14/02/2014,109553,Inglefield Women's Hostel,Restaurant/Cafe/Canteen,1,19 Inglefield Street,Glasgow,G42 7AY,28/02/2011,-4.25706,55.841115
14/02/2014,36247,Ingram Wynd,Restaurant/Cafe/Canteen,1,58 Ingram Street,Glasgow,G1 1EX,05/02/2013,-4.243602,55.859525
14/02/2014,35776,Initial Catering Services,Restaurant/Cafe/Canteen,1,199 Renfield Street,Glasgow,G2 3AX,13/07/2010,-4.255778,55.865018
14/02/2014,612670,Inn Deep,Restaurant/Cafe/Canteen,1,445 Great Western Road,Glasgow,G12 8HH,10/11/2013,-4.280988,55.874934
14/02/2014,36459,IR Products,Restaurant/Cafe/Canteen,1,32 Invergarry Place,Glasgow,G46 8UT,15/12/2010,-4.330355,55.799141
14/02/2014,48849,ISS Facility Services Ltd,Restaurant/Cafe/Canteen,1,1048 Govan Road,Glasgow,G51 4XP,22/06/2011,-4.320359,55.864141
14/02/2014,511169,ISS Food And Hospitality (Barclays Wealth),Restaurant/Cafe/Canteen,1,120 Bothwell Street,Glasgow,G2 7JT,13/11/2013,-4.263724,55.861772
14/02/2014,315942,ISS Food And Hospitality(At National Savings And Investment),Restaurant/Cafe/Canteen,1,150 Boydstone Road,Glasgow,G53 6RT,28/03/2012,-4.332329,55.822005
14/02/2014,48790,Italian Bistro,Restaurant/Cafe/Canteen,1,1051 Great Western Road,Glasgow,G12 0XP,05/12/2011,-4.310922,55.884459
14/02/2014,109655,Italian Kitchen,Restaurant/Cafe/Canteen,1,64 Ingram Street,Glasgow,G1 1EX,12/03/2013,-4.243602,55.859525
14/02/2014,82337,Ivory Hotel,Restaurant/Cafe/Canteen,1,4 Camphill Avenue,Glasgow,G41 3AY,21/11/2013,-4.274163,55.82819
14/02/2014,581088,Jack McPhee,Restaurant/Cafe/Canteen,1,261 Hope Street,Glasgow,G2 3PS,22/10/2013,-4.257408,55.865024
14/02/2014,612669,Jacker De Viande,Restaurant/Cafe/Canteen,1,111 West Regent Street,Glasgow,G2 2RU,28/01/2014,-4.259735,55.863265
14/02/2014,221717,Jaconelli's Cafe,Restaurant/Cafe/Canteen,1,570 Maryhill Road,Glasgow,G20 7EE,29/02/2012,-4.272905,55.880512
14/02/2014,86687,Jamie T's Coffee House,Restaurant/Cafe/Canteen,1,465 Clarkston Road,Glasgow,G44 3LW,05/12/2013,-4.270929,55.8097
14/02/2014,35939,Jamie's Italian,Restaurant/Cafe/Canteen,1,1 George Square,Glasgow,G2 1DY,31/10/2012,-4.250847,55.860453
14/02/2014,18344,Java Cafe,Restaurant/Cafe/Canteen,1,130 Rottenrow,Glasgow,G4 0GE,23/04/2013,-4.243053,55.862474
14/02/2014,17761,Java Joes Coffee Co,Restaurant/Cafe/Canteen,1,52 Broomielaw,Glasgow,G1 4QN,30/10/2012,-4.259487,55.856781
14/02/2014,607030,Jaybe's Bar-B-Que Co,Restaurant/Cafe/Canteen,1,585 Duke Street,Glasgow,G31 1PY,05/11/2013,-4.215778,55.858636
14/02/2014,624664,Jellyhill,Restaurant/Cafe/Canteen,1,195 Hyndland Road,Glasgow,G12 9HT,09/01/2014,-4.305528,55.876022
14/02/2014,35070,Jewson Cafe,Restaurant/Cafe/Canteen,1,85 David Street,Glasgow,G40 2UH,28/04/2011,-4.217727,55.852463
14/02/2014,433058,JJ Diner,Restaurant/Cafe/Canteen,1,1353 Dumbarton Road,Glasgow,G14 9UZ,14/08/2013,-4.343177,55.875742
14/02/2014,56583,Jobcentre,Restaurant/Cafe/Canteen,1,182 Atlas Road,Glasgow,G21 4TP,03/10/2013,-4.2299,55.881982
14/02/2014,116191,John Lewis,Restaurant/Cafe/Canteen,1,93 Lister Street,Glasgow,G4 0BZ,22/02/2011,-4.242736,55.867503
14/02/2014,371783,John Lewis Cafe,Restaurant/Cafe/Canteen,1,220 Buchanan Street,Glasgow,G1 2GF,20/12/2012,-4.25248,55.862985
14/02/2014,78069,John Lewis The Place To Eat,Restaurant/Cafe/Canteen,1,220 Buchanan Street,Glasgow,G1 2GF,20/12/2012,-4.25248,55.862985
14/02/2014,31091,John Paul II Primary School,Restaurant/Cafe/Canteen,1,29 Dunagoil Road,Glasgow,,29/10/2013,-4.23440874,55.80011845
14/02/2014,315990,Jordanhill Bowling Club,Restaurant/Cafe/Canteen,1,112 Randolph Road,Glasgow,G11 7DU,13/04/2012,-4.32395,55.879837
14/02/2014,26979,Jules,Restaurant/Cafe/Canteen,1,328 Argyle Street,Glasgow,G2 8LY,16/12/2009,-4.261711,55.859031
14/02/2014,33840,Juliane,Restaurant/Cafe/Canteen,1,117 Moss Side Road,Glasgow,G41 3UP,04/05/2010,-4.285862,55.832467
14/02/2014,36098,Jumpin' Jaks,Restaurant/Cafe/Canteen,1,292 Sauchiehall Street,Glasgow,G2 3JA,24/07/2010,-4.263684,55.865763
14/02/2014,29455,Jurassic Jungle,Restaurant/Cafe/Canteen,1,29 Saracen Street,Glasgow,G22 5HT,17/06/2013,-4.25528,55.879308
14/02/2014,27043,K Street Cafe,Restaurant/Cafe/Canteen,1,1 Kay Street,Glasgow,G21 1JY,11/11/2013,-4.230098,55.884036
14/02/2014,315926,K V T A Bath Street,Restaurant/Cafe/Canteen,1,104 Bath Street,Glasgow,G2 2EN,26/03/2012,-4.258163,55.864264
14/02/2014,585886,Ka Ka Lok,Restaurant/Cafe/Canteen,1,175 St Georges Road,Glasgow,G3 6JD,09/09/2013,-4.269402,55.869792
14/02/2014,618959,Kabana Restaurant,Restaurant/Cafe/Canteen,1,64 Seaward Street,Glasgow,G41 1HL,12/11/2013,-4.277816,55.852982
14/02/2014,589591,Kama Sutra Restaurant,Restaurant/Cafe/Canteen,1,331 Sauchiehall Street,Glasgow,G2 3HW,26/09/2013,-4.265169,55.865457
14/02/2014,562669,Kandy Krunch,Restaurant/Cafe/Canteen,1,54 Calton Entry,Glasgow,G40 2SB,19/06/2013,-4.236991,55.854603
14/02/2014,193932,Karemore West End Out Of School Club,Restaurant/Cafe/Canteen,1,110 Otago Street,Glasgow,G12 8NR,26/01/2012,-4.301699,55.881588
14/02/2014,118824,Katrina's Cafe (within Intercity Motor Auctions),Restaurant/Cafe/Canteen,1,77 Melbourne Street,Glasgow,G31 1BQ,24/05/2012,-4.23149,55.858154
14/02/2014,18426,Kebabish Grill,Restaurant/Cafe/Canteen,1,323 Victoria Road,Glasgow,G42 7SA,14/12/2013,-4.263854,55.838186
14/02/2014,65030,Kelvindale Bowling Club,Restaurant/Cafe/Canteen,1,91 Baronald Drive,Glasgow,G12 0HP,27/07/2010,-4.302954,55.890594
14/02/2014,556092,Kelvingrove Cafe,Restaurant/Cafe/Canteen,1,1163 Argyle Street,Glasgow,G3 8TB,04/06/2013,-4.285222,55.864816
14/02/2014,111373,Kelvingrove Museum and Art Gallery (KG Cafe And Coffee Bar),Restaurant/Cafe/Canteen,1,1 Kelvingrove Park,Glasgow,G3 8AG,27/01/2011,-4.290564,55.86842
14/02/2014,104710,Kelvinside Academy Playing Grounds,Restaurant/Cafe/Canteen,1,1030 Great Western Road,Glasgow,G12 0NP,29/01/2009,-4.309133,55.884771
14/02/2014,10028,Kember And Jones,Restaurant/Cafe/Canteen,1,134 Byres Road,Glasgow,G12 8TD,24/11/2013,-4.295156,55.873646
14/02/2014,132791,Kenburn Social Club,Restaurant/Cafe/Canteen,1,43 Vulcan Street,Glasgow,G21 4BP,14/05/2010,-4.232732,55.881185
14/02/2014,111791,Kennishead Tenants Hall,Restaurant/Cafe/Canteen,1,10 Kennishead Avenue,Glasgow,G46 8RA,07/10/2010,-4.323675,55.813163
14/02/2014,92234,Kentucky Fried Chicken,Restaurant/Cafe/Canteen,1,20 Cuthbertson Street,Glasgow,G42 7RJ,21/11/2011,-4.265492,55.839171
14/02/2014,18979,Kentucky Fried Chicken,Restaurant/Cafe/Canteen,1,5 Darnley Mains Road,Glasgow,G53 7RH,08/07/2011,-4.340714,55.805056
14/02/2014,53571,Kentucky Fried Chicken,Restaurant/Cafe/Canteen,1,178 Argyle Street,Glasgow,G2 8BT,02/04/2012,-4.256303,55.858645
14/02/2014,56102,Ketchup / Radio / Nude,Restaurant/Cafe/Canteen,1,46 Ashton Lane,Glasgow,G12 8SJ,07/01/2014,-4.292992,55.87463
14/02/2014,47803,KFC,Restaurant/Cafe/Canteen,1,10 Westhorn Drive,Glasgow,G32 8YX,07/10/2013,-4.169764,55.835838
14/02/2014,24903,KFC,Restaurant/Cafe/Canteen,1,382 Helen Street,Glasgow,G51 3AD,22/11/2013,-4.319128,55.853684
14/02/2014,22628,KFC (Great Britain) Ltd,Restaurant/Cafe/Canteen,1,981 Gallowgate,Glasgow,G31 4BW,18/11/2013,-4.212689,55.85489
14/02/2014,82804,Khublai Khan,Restaurant/Cafe/Canteen,1,26 Candleriggs,Glasgow,G1 1LD,15/10/2012,-4.245418,55.857757
14/02/2014,629293,Kids And Adults Together In Sighthill,Restaurant/Cafe/Canteen,1,1 Fountainwell Square,Glasgow,G21 1RL,28/01/2014,-4.238256,55.874092
14/02/2014,360833,Killermont Polo Club,Restaurant/Cafe/Canteen,1,2022 Maryhill Road,Glasgow,G20 0AB,23/08/2013,-4.300785,55.898265
14/02/2014,48958,Kimbles,Restaurant/Cafe/Canteen,1,55 St Enoch Square,Glasgow,G1 4BW,13/09/2013,-4.254458,55.857412
14/02/2014,31107,Kings,Restaurant/Cafe/Canteen,1,64 Renfield Street,Glasgow,G2 1NQ,17/04/2013,-4.255608,55.863475
14/02/2014,132425,King's Lodge,Restaurant/Cafe/Canteen,1,91 Union Street,Glasgow,G1 3TA,03/12/2013,-4.257374,55.860297
14/02/2014,65863,King's Theatre,Restaurant/Cafe/Canteen,1,297 Bath Street,Glasgow,G2 4JN,10/09/2010,-4.268745,55.865112
14/02/2014,113043,Kingswood Bowling Club,Restaurant/Cafe/Canteen,1,17 Kingsbrae Avenue,Glasgow,G44 4PP,05/04/2011,-4.247809,55.823354
14/02/2014,618965,Kinning Perk,Restaurant/Cafe/Canteen,1,8 Harvie Street,Glasgow,G51 1BW,21/11/2013,-4.289387,55.852767
14/02/2014,36403,Kirstie Birr,Restaurant/Cafe/Canteen,1,22 Parkbrae Avenue,Glasgow,G20 9PH,19/11/2010,-4.265767,55.889712
14/02/2014,22952,Knife And Fork Cafe,Restaurant/Cafe/Canteen,1,460 Duke Street,Glasgow,G31 1QN,05/03/2013,-4.215535,55.85829
14/02/2014,123761,Koh I Noor,Restaurant/Cafe/Canteen,1,225 North Street,Glasgow,G3 7DL,28/05/2013,-4.272258,55.866153
14/02/2014,128384,Konaki,Restaurant/Cafe/Canteen,1,922 Sauchiehall Street,Glasgow,G3 7TF,09/12/2012,-4.284479,55.865774
14/02/2014,25964,Kool Ba,Restaurant/Cafe/Canteen,1,109 Candleriggs,Glasgow,G1 1NP,29/12/2013,-4.2458,55.858838
14/02/2014,10836,KPMG  (Restaurant Associates),Restaurant/Cafe/Canteen,1,191 West George Street,Glasgow,G2 2LB,14/06/2011,-4.258531,55.862334
14/02/2014,200657,Kushion,Restaurant/Cafe/Canteen,1,158 Bath Street,Glasgow,G2 4TB,25/04/2012,-4.260932,55.864609
14/02/2014,19456,La Bodega,Restaurant/Cafe/Canteen,1,1120 South Street,Glasgow,G14 0AP,18/11/2013,-4.354441,55.876947
14/02/2014,48576,La Catering (The Pod),Restaurant/Cafe/Canteen,1,1 Lonmay Road,Glasgow,G33 4EL,02/12/2011,-4.145026,55.865687
14/02/2014,49192,La Famiglia,Restaurant/Cafe/Canteen,1,109 Cleveden Road,Glasgow,G12 0JU,01/12/2011,-4.307365,55.888651
14/02/2014,124638,La Fiorentina,Restaurant/Cafe/Canteen,1,2 Paisley Road West,Glasgow,G51 1LE,07/05/2013,-4.279751,55.853836
14/02/2014,108509,La Lanterna,Restaurant/Cafe/Canteen,1,35 Hope Street,Glasgow,G2 6AE,06/11/2013,-4.259536,55.859557
14/02/2014,104693,La Parmigana,Restaurant/Cafe/Canteen,1,449 Great Western Road,Glasgow,G12 8HH,20/10/2013,-4.280988,55.874934
14/02/2014,95677,La Riviera,Restaurant/Cafe/Canteen,1,147 Dumbarton Road,Glasgow,G11 6PT,29/01/2013,-4.300132,55.87047
14/02/2014,612677,La Rotunda,Restaurant/Cafe/Canteen,1,28 Tunnel Street,Glasgow,G3 8HL,28/11/2013,-4.283461,55.859322
14/02/2014,126907,La Tasca,Restaurant/Cafe/Canteen,1,39 Renfield Street,Glasgow,G2 1JS,11/09/2013,-4.257098,55.861875
14/02/2014,26713,La Tasca,Restaurant/Cafe/Canteen,1,763 Barrhead Road,Glasgow,G53 6AG,26/09/2013,-4.342073,55.822898
14/02/2014,26598,La Vallee Blanche,Restaurant/Cafe/Canteen,1,360 Byres Road,Glasgow,G12 8AR,19/02/2013,-4.290518,55.877408
14/02/2014,15649,La Vita Pizzeria,Restaurant/Cafe/Canteen,1,161 Queen Street,Glasgow,G1 3BJ,26/10/2013,-4.252121,55.860663
14/02/2014,594126,Laboratorio Espresso,Restaurant/Cafe/Canteen,1,93 West Nile Street,Glasgow,G1 2SH,27/01/2014,,
14/02/2014,108514,Ladbrokes Racing Ltd,Restaurant/Cafe/Canteen,1,101 Hope Street,Glasgow,G2 6LL,08/07/2010,-4.259448,55.86079
14/02/2014,36364,Lady Emily Cakes,Restaurant/Cafe/Canteen,1,49 Westland Drive,Glasgow,G14 9PE,31/01/2011,-4.337305,55.879917
14/02/2014,19447,Lamora,Restaurant/Cafe/Canteen,1,1170 Argyle Street,Glasgow,G3 8TE,28/11/2013,-4.28642,55.865621
14/02/2014,114735,Langside Cafe,Restaurant/Cafe/Canteen,1,33 Langside Place,Glasgow,G41 3DL,17/10/2013,-4.272459,55.826901
14/02/2014,114802,Lansdowne Restaurant,Restaurant/Cafe/Canteen,1,7 Lansdowne Crescent,Glasgow,G20 6NQ,19/11/2013,-4.276185,55.874538
14/02/2014,624669,Las Iguanas,Restaurant/Cafe/Canteen,1,18 West Nile Street,Glasgow,G1 2PW,15/01/2014,-4.254967,55.860962
14/02/2014,79544,Lauras Coffee Shop,Restaurant/Cafe/Canteen,1,15 Busby Road,Glasgow,G76 9BY,12/05/2011,-4.235333,55.790382
14/02/2014,507902,Lazarette Cafe,Restaurant/Cafe/Canteen,1,150 Pointhouse Place,Glasgow,G3 8RS,01/02/2013,-4.268697,55.86017
14/02/2014,221700,Le Bistro Beaumartin,Restaurant/Cafe/Canteen,1,161 Hope Street,Glasgow,G2 2UQ,14/01/2014,-4.258531,55.862334
14/02/2014,624652,Leonardo And Co,Restaurant/Cafe/Canteen,1,283 Sauchiehall Street,Glasgow,G2 3HQ,09/01/2014,-4.263947,55.865326
14/02/2014,96002,Lets Eat,Restaurant/Cafe/Canteen,1,10 Dundasvale Court,Glasgow,G4 0JS,27/09/2012,-4.258981,55.868986
14/02/2014,607014,Levy Restaurants,Restaurant/Cafe/Canteen,1,1 Scottish Exhibition Centre,Glasgow,G3 8YW,23/10/2013,-4.288154,55.86087
14/02/2014,594143,Levy Restaurants / SSE Hydro,Restaurant/Cafe/Canteen,1,Congress Road,Glasgow,G3 8YW,09/10/2013,-4.288154,55.86087
14/02/2014,315927,Light Bite,Restaurant/Cafe/Canteen,1,17 Sinclair Drive,Glasgow,G42 9PR,27/08/2013,-4.266867,55.826564
14/02/2014,109656,Lily's,Restaurant/Cafe/Canteen,1,103 Ingram Street,Glasgow,G1 1DX,17/08/2010,-4.245656,55.859397
14/02/2014,124156,Linda's Lunchbox,Restaurant/Cafe/Canteen,1,420 Old Shettleston Road,Glasgow,G32 7JZ,02/12/2010,-4.16989,55.852417
14/02/2014,48224,Lindens Catering,Restaurant/Cafe/Canteen,1,226 South Street,Glasgow,G11 6JY,12/11/2013,-4.328072,55.870987
14/02/2014,95166,Linthouse Bowling Club,Restaurant/Cafe/Canteen,1,15 Drumoyne Avenue,Glasgow,G51 4AP,20/07/2010,-4.329597,55.860416
14/02/2014,556102,Little Botanica,Restaurant/Cafe/Canteen,1,741 Pollokshaws Road,Glasgow,G41 2AA,06/06/2013,-4.270716,55.835902
14/02/2014,79746,Little Italy,Restaurant/Cafe/Canteen,1,205 Byres Road,Glasgow,G12 8TN,14/05/2013,-4.29507,55.874348
14/02/2014,480305,Little Roma Cafe,Restaurant/Cafe/Canteen,1,16 Norby Road,Glasgow,G11 7BN,27/11/2013,-4.323825,55.876145
14/02/2014,221699,Little SoHo Jordanhill Bar Pizzeria,Restaurant/Cafe/Canteen,1,512 Crow Road,Glasgow,G13 1NU,26/08/2013,-4.325679,55.883894
14/02/2014,129960,Living Room,Restaurant/Cafe/Canteen,1,150 St Vincent Street,Glasgow,G2 5NE,16/06/2010,-4.258872,55.861888
14/02/2014,551901,Locavore,Restaurant/Cafe/Canteen,1,66 Nithsdale Road,Glasgow,G41 2AN,23/05/2013,-4.271241,55.836953
14/02/2014,116796,Loch Fyne Shellfish Bar,Restaurant/Cafe/Canteen,1,192 London Road,Glasgow,G40 1PB,30/09/2011,-4.238478,55.854064
14/02/2014,126056,Lodge Knightswood No.1445,Restaurant/Cafe/Canteen,1,40 Priory Road,Glasgow,G13 2SZ,03/02/2004,-4.337332,55.894988
14/02/2014,96723,Lodging House Mission,Restaurant/Cafe/Canteen,1,35 East Campbell Street,Glasgow,G1 5DT,02/02/2011,-4.237527,55.856148
14/02/2014,75196,Log Cabin Restaurant,Restaurant/Cafe/Canteen,1,32 Bredisholm Road,Glasgow,G69 7HL,16/11/2012,-4.10582,55.850295
14/02/2014,511164,Lola And Livvy's,Restaurant/Cafe/Canteen,1,245 Argyle Street,Glasgow,G2 8DL,25/02/2013,-4.258365,55.858383
14/02/2014,116804,London Road Social Club,Restaurant/Cafe/Canteen,1,1524 London Road,Glasgow,G31 4QA,21/05/2009,-4.194612,55.844591
14/02/2014,581096,Loon Fung,Restaurant/Cafe/Canteen,1,417 Sauchiehall Street,Glasgow,G2 3LG,08/06/2013,-4.269064,55.865924
14/02/2014,406812,Lord Hope Cafe,Restaurant/Cafe/Canteen,1,139 St James Road,Glasgow,G4 0LY,22/07/2013,-4.255641,55.866893
14/02/2014,133163,Lord Todd Amenity Centre,Restaurant/Cafe/Canteen,1,11 Weaver Street,Glasgow,G4 0RD,19/12/2013,-4.238014,55.863222
14/02/2014,35805,Lucky 7,Restaurant/Cafe/Canteen,1,166 Bath Street,Glasgow,G2 4TB,19/06/2012,-4.260932,55.864609
14/02/2014,48924,Luigi's,Restaurant/Cafe/Canteen,1,1044 Pollokshaws Road,Glasgow,G41 3EB,11/11/2013,-4.279512,55.831471
14/02/2014,10510,Luv Cafe,Restaurant/Cafe/Canteen,1,1121 Govan Road,Glasgow,G51 4RX,23/06/2010,-4.329605,55.864011
14/02/2014,444480,Lychee Oriental,Restaurant/Cafe/Canteen,1,59 Mitchell Street,Glasgow,G1 3LN,22/01/2014,-4.256295,55.859338
14/02/2014,44669,Mabel Mckinlay Tearoom (Glasgow Royal Infirmary),Restaurant/Cafe/Canteen,1,16 Alexandra Parade,Glasgow,G31 2ER,22/11/2012,-4.232265,55.865249
14/02/2014,534335,Mac Snacks,Restaurant/Cafe/Canteen,1,95 Spiersbridge Lane,Glasgow,G46 8AJ,12/03/2013,-4.326339,55.801896
14/02/2014,607021,MacPhees,Restaurant/Cafe/Canteen,1,2234 Paisley Road West,Glasgow,G52 3SJ,28/10/2013,-4.358337,55.846018
14/02/2014,124670,MacPhee's Sandwich Bar And Deli,Restaurant/Cafe/Canteen,1,1288 Paisley Road West,Glasgow,G52 1DB,27/04/2012,-4.324414,55.84776
14/02/2014,106408,Mac's Cafe,Restaurant/Cafe/Canteen,1,45 Harland Street,Glasgow,G14 0AT,13/11/2009,-4.349091,55.87651
14/02/2014,26419,Maggie May,Restaurant/Cafe/Canteen,1,60 Trongate,Glasgow,G1 5EP,11/06/2013,-4.245757,55.857275
14/02/2014,594141,Maggie's Cosy Cottage,Restaurant/Cafe/Canteen,1,29 Buchanan Street,Glasgow,G69 6DY,24/01/2014,-4.11148,55.850962
14/02/2014,25944,Magic Bean Sports Cafe,Restaurant/Cafe/Canteen,1,10 Dougrie Road,Glasgow,G45 9AH,15/08/2013,-4.236396,55.806136
14/02/2014,49062,Magic Grill,Restaurant/Cafe/Canteen,1,1341 Dumbarton Road,Glasgow,G14 9UZ,16/01/2014,-4.343177,55.875742
14/02/2014,48482,Malaga Tapas,Restaurant/Cafe/Canteen,1,213 St Andrews Road,Glasgow,G41 1PD,09/07/2013,-4.274624,55.845663
14/02/2014,49186,Mama's Rasoi,Restaurant/Cafe/Canteen,1,82 Howard Street,Glasgow,G1 4EE,23/11/2011,-4.254687,55.856401
14/02/2014,84794,Mamma Mia,Restaurant/Cafe/Canteen,1,14 Castlemilk Arcade,Glasgow,G45 9AA,21/06/2010,-4.235119,55.806689
14/02/2014,31226,Manhattan's Bar and Diner,Restaurant/Cafe/Canteen,1,231 St Andrews Road,Glasgow,G41 1PD,20/05/2010,-4.274624,55.845663
14/02/2014,48725,Mansion House,Restaurant/Cafe/Canteen,1,20 Glassford Street,Glasgow,,31/08/2011,-4.24909007,55.85818028
14/02/2014,36421,Marions Coffee Shop,Restaurant/Cafe/Canteen,1,254 Gallowgate,Glasgow,G4 0TS,04/02/2012,-4.236938,55.855063
14/02/2014,26208,Marks And Spencer Outlet,Restaurant/Cafe/Canteen,1,941 Gallowgate,Glasgow,G31 4BW,11/08/2010,-4.212689,55.85489
14/02/2014,315914,Martha's,Restaurant/Cafe/Canteen,1,142 St Vincent Street,Glasgow,G2 5LA,19/03/2013,-4.25852,55.861876
14/02/2014,95492,Maryhill Bowling Club,Restaurant/Cafe/Canteen,1,29 Duart Street,Glasgow,G20 0EG,29/01/2010,-4.299646,55.897397
14/02/2014,118067,Maryhill Fire Station,Restaurant/Cafe/Canteen,1,775 Maryhill Road,Glasgow,G20 7TL,22/11/2011,-4.279393,55.882351
14/02/2014,221713,Masala Twist,Restaurant/Cafe/Canteen,1,194 Byres Road,Glasgow,G12 8SN,27/10/2013,-4.293818,55.874803
14/02/2014,511138,Masala Twist,Restaurant/Cafe/Canteen,1,261 Hope Street,Glasgow,G2 3PS,24/07/2013,-4.257465,55.864906
14/02/2014,612674,Massimo,Restaurant/Cafe/Canteen,1,57 Elmbank Street,Glasgow,G2 4PQ,25/11/2013,-4.268436,55.865576
14/02/2014,607015,Master Sun's Hotpot,Restaurant/Cafe/Canteen,1,87 Cambridge Street,Glasgow,G3 6RU,23/10/2013,-4.259871,55.866965
14/02/2014,19143,McColls,Restaurant/Cafe/Canteen,1,1 Dundas Street,Glasgow,G1 2AH,09/07/2012,-4.252667,55.862082
14/02/2014,562655,McCune Smith,Restaurant/Cafe/Canteen,1,3 Duke Street,Glasgow,G4 0UL,18/12/2013,-4.238776,55.86035
14/02/2014,612678,McDonalds,Restaurant/Cafe/Canteen,1,47 Castlemilk Arcade,Glasgow,G45 9UB,19/11/2013,-4.233907,55.805867
14/02/2014,134621,McDonalds,Restaurant/Cafe/Canteen,1,10 Westhorn Drive,Glasgow,G32 8YX,07/10/2013,-4.169764,55.835838
14/02/2014,128346,McDonalds,Restaurant/Cafe/Canteen,1,101 Sauchiehall Street,Glasgow,G2 3DD,09/08/2013,-4.256815,55.864442
14/02/2014,20479,McDonalds,Restaurant/Cafe/Canteen,1,1325 Springburn Road,Glasgow,G21 1UU,28/01/2011,-4.232683,55.89286
14/02/2014,36481,McDonalds,Restaurant/Cafe/Canteen,1,17 Monument Drive,Glasgow,G33 1AD,22/06/2012,-4.186996,55.890984
14/02/2014,49087,McDonalds,Restaurant/Cafe/Canteen,1,30 Crow Road,Glasgow,G11 7RY,15/05/2012,-4.312117,55.872286
14/02/2014,118076,McDonalds,Restaurant/Cafe/Canteen,1,1200 Maryhill Road,Glasgow,G20 9BA,27/08/2012,-4.284475,55.886939
14/02/2014,26834,McDonalds,Restaurant/Cafe/Canteen,1,800 Westerhouse Road,Glasgow,G34 9PE,19/01/2013,-4.119997,55.86888
